CustomerID,gender,age,income,spending_score,profession,work_experience,family_size
1661,Female,8,100099,74,Healthcare,1,3
1662,Female,35,164435,26,Lawyer,1,3
1663,Male,67,172407,60,Doctor,9,3
1664,Female,9,84781,14,Executive,1,3
1665,Male,82,186130,61,Lawyer,3,7
1666,Female,2,56782,10,Artist,9,5
1667,Male,95,137206,4,Artist,0,4
1668,Female,9,146950,92,Doctor,6,5
1669,Female,99,174275,4,Healthcare,0,2
1670,Male,96,97705,41,Homemaker,8,2
1671,Male,92,188984,69,Lawyer,1,4
1672,Male,24,119238,55,Artist,1,3
1673,Male,58,87923,19,Entertainment,0,5
1674,Male,15,128573,97,Executive,1,1
1675,Female,13,132374,96,Marketing,0,3
1676,Female,51,135164,75,Artist,9,3
1677,Male,9,165194,10,Artist,8,3
1678,Male,0,126060,92,Doctor,1,3
1679,Male,67,89366,55,Healthcare,9,3
1680,Male,58,95172,77,Healthcare,1,5
1681,Female,55,95975,49,Executive,0,1
1682,Female,52,165573,59,Healthcare,0,7
1683,Male,83,180887,59,Entertainment,1,1
1684,Female,83,142720,86,Executive,0,1
1685,Female,90,113460,54,Lawyer,1,7
1686,Male,87,110434,20,Artist,7,3
1687,Female,67,146016,38,Artist,1,6
1688,Male,81,101073,67,Executive,0,7
1689,Female,36,62617,10,Artist,9,3
1690,Female,51,96028,37,Artist,0,5
1691,Female,31,186334,37,Artist,0,1
1692,Female,57,163473,52,Artist,0,1
1693,Male,83,89819,59,Artist,4,2
1694,Female,51,69388,33,Engineer,3,4
1695,Female,15,134748,76,Marketing,1,6
1696,Female,18,149915,94,Doctor,14,1
1697,Female,88,104098,48,Healthcare,1,6
1698,Male,70,80160,10,Artist,8,5
1699,Male,9,124125,91,Artist,1,2
1700,Male,6,170226,31,Lawyer,0,3
1701,Female,8,53306,98,Engineer,0,2
1702,Male,55,103933,31,Executive,6,3
1703,Female,69,85401,10,Entertainment,4,6
1704,Female,18,53812,32,Homemaker,9,5
1705,Female,13,60771,50,Entertainment,1,7
1706,Female,69,56398,75,Entertainment,8,3
1707,Female,69,171118,91,Engineer,9,3
1708,Male,69,79806,73,Healthcare,0,5
1709,Female,89,150187,35,Healthcare,0,5
1710,Female,45,129455,14,Lawyer,0,3
1711,Female,75,116813,72,Entertainment,10,6
1712,Female,54,95734,39,Homemaker,8,7
1713,Male,33,76654,48,Artist,4,1
1714,Male,67,86289,96,Artist,1,5
1715,Male,26,176147,19,Healthcare,0,1
1716,Female,5,142351,97,Entertainment,0,7
1717,Male,65,186673,51,Doctor,1,1
1718,Female,94,131521,62,Artist,0,6
1719,Female,95,50223,15,Entertainment,8,1
1720,Female,48,74308,23,Entertainment,1,2
1721,Female,41,155881,22,Lawyer,0,7
1722,Female,92,168303,16,Executive,9,4
1723,Male,44,182748,58,Engineer,1,7
1724,Female,35,52374,73,Artist,1,1
1725,Female,34,86154,17,Doctor,1,2
1726,Female,52,163612,51,Executive,0,5
1727,Female,64,64756,17,Marketing,10,1
1728,Male,62,185257,58,Artist,1,4
1729,Male,58,78669,75,Artist,1,7
1730,Male,15,164520,47,Artist,1,7
1731,Female,65,92135,49,Homemaker,6,4
1732,Male,20,103195,68,Doctor,0,7
1733,Female,21,161663,36,Executive,1,7
1734,Female,79,57039,34,Artist,2,6
1735,Female,91,54754,4,Artist,0,2
1736,Female,92,136531,76,Engineer,1,4
1737,Male,62,120838,79,Artist,1,4
1738,Male,94,127927,48,Doctor,0,4
1739,Male,10,164214,77,Lawyer,0,4
1740,Female,53,145498,66,Artist,8,4
1741,Male,7,129215,69,Entertainment,9,6
1742,Female,92,152429,76,Entertainment,0,2
1743,Female,12,89252,31,Entertainment,0,5
1744,Female,31,147447,23,Doctor,6,7
1745,Female,93,74467,33,Lawyer,5,1
1746,Female,66,127410,37,Engineer,8,2
1747,Male,49,91290,44,Healthcare,7,7
1748,Female,64,92812,97,Artist,5,7
1749,Female,27,170166,18,Artist,10,4
1750,Female,33,150823,75,Artist,4,1
1751,Male,79,95839,30,Executive,7,2
1752,Female,14,60175,60,Executive,9,7
1753,Female,22,153024,91,Artist,10,7
1754,Female,8,116858,67,Artist,5,7
1755,Female,6,122961,47,Doctor,8,2
1756,Male,81,141471,45,Artist,8,6
1757,Male,69,76155,14,Healthcare,8,7
1758,Male,0,108169,24,Executive,10,3
1759,Female,61,139520,39,Artist,8,4
1760,Male,62,182631,52,Artist,5,3
1761,Female,95,177134,78,Healthcare,10,2
1762,Female,32,181703,54,Lawyer,6,2
1763,Female,13,61917,16,Artist,7,2
1764,Female,1,140648,36,Executive,9,7
1765,Female,63,176783,40,Doctor,9,4
1766,Male,75,59741,67,Artist,10,5
1767,Female,43,156567,89,Engineer,7,6
1768,Female,29,110309,21,Artist,6,2
1769,Female,82,111077,55,Artist,9,7
1770,Female,87,170333,96,Entertainment,4,2
1771,Male,66,183339,39,Artist,7,4
1772,Female,99,84167,46,Artist,10,7
1773,Female,54,184815,50,Lawyer,6,3
1774,Female,49,122556,74,Artist,9,7
1775,Female,60,174768,66,Entertainment,9,2
1776,Male,75,172309,82,Executive,4,1
1777,Male,77,117920,4,Doctor,10,4
1778,Male,34,134882,61,Artist,10,3
1779,Female,63,77259,11,Lawyer,6,6
1780,Male,38,170019,38,Artist,7,2
1781,Female,68,176884,94,Engineer,10,2
1782,Female,80,106709,93,Marketing,10,2
1783,Female,8,168723,31,Homemaker,7,2
1784,Female,86,90228,68,Engineer,7,5
1785,Female,1,89473,85,Lawyer,10,4
1786,Male,56,131911,42,Healthcare,7,7
1787,Female,14,140107,63,Marketing,6,6
1788,Female,4,170403,44,Artist,4,5
1789,Female,58,51416,46,,7,5
1790,Female,6,52648,2,Artist,5,2
1791,Male,17,125471,48,Engineer,7,1
1792,Female,55,106153,62,Artist,10,1
1793,Male,14,124785,28,Lawyer,7,2
1794,Female,22,101474,14,Homemaker,10,2
1795,Female,8,141359,65,Healthcare,4,5
1796,Female,70,57596,96,Artist,4,1
1797,Female,67,78489,81,Artist,7,5
1798,Male,50,112957,71,Executive,5,3
1799,Male,72,82377,37,Engineer,9,2
1800,Male,76,82315,53,Engineer,6,1
1801,Male,80,93253,51,Artist,4,5
1802,Male,20,189650,60,Lawyer,8,4
1803,Female,89,114858,53,Artist,10,1
1804,Female,18,62151,18,Artist,8,2
1805,Female,75,135159,12,Engineer,7,6
1806,Female,5,126263,55,Marketing,6,3
1807,Female,79,123064,41,Artist,10,4
1808,Female,31,181773,40,Healthcare,8,1
1809,Male,92,171794,65,Artist,6,5
1810,Female,15,156339,27,Homemaker,6,2
1811,Male,94,65483,84,Marketing,10,7
1812,Female,35,145654,22,Executive,6,3
1813,Female,68,91609,43,Entertainment,8,1
1814,Female,29,53002,73,Lawyer,5,5
1815,Male,87,115699,61,Healthcare,9,1
1816,Male,33,149609,44,Executive,9,2
1817,Female,29,165254,7,Executive,9,7
1818,Male,43,50418,49,Healthcare,5,1
1819,Male,43,103531,90,Artist,10,5
1820,Female,66,184060,98,Artist,10,5
1821,Male,23,75961,70,Executive,5,7
1822,Male,87,174163,28,Artist,4,2
1823,Female,81,105255,54,Executive,8,3
1824,Male,42,51860,4,Lawyer,4,5
1825,Female,32,185218,83,Healthcare,4,6
1826,Male,7,189709,18,Artist,6,6
1827,Female,91,134665,66,Artist,7,2
1828,Male,95,91352,9,Doctor,7,3
1829,Female,10,154623,21,Artist,6,6
1830,Female,20,113767,88,Artist,6,2
1831,Male,5,160469,61,Lawyer,8,1
1832,Female,84,99418,27,Artist,4,2
1833,Male,54,56215,34,Healthcare,10,4
1834,Male,12,55639,63,Healthcare,8,1
1835,Female,90,62504,99,Artist,10,4
1836,Female,19,151382,38,Lawyer,1,1
1837,Female,91,156574,96,Marketing,0,7
1838,Female,90,60998,35,Entertainment,1,7
1839,Female,60,108509,36,Doctor,0,2
1840,Female,68,85540,49,Homemaker,9,1
1841,Female,43,73915,47,Artist,11,2
1842,Male,52,148901,77,Healthcare,4,4
1843,Male,81,152602,91,Entertainment,0,1
1844,Female,54,58999,22,Entertainment,7,3
1845,Female,43,133740,37,Artist,5,4
1846,Female,20,113217,41,Lawyer,9,1
1847,Female,71,60209,46,Artist,1,3
1848,Female,26,145491,72,Entertainment,9,5
1849,Female,75,61393,65,Doctor,7,5
1850,Female,52,133252,55,Artist,1,1
1851,Female,40,187234,14,Doctor,0,5
1852,Male,5,145563,60,Entertainment,9,6
1853,Female,46,165810,38,Healthcare,3,5
1854,Male,98,125181,30,Artist,0,7
1855,Female,84,56809,96,Healthcare,1,2
1856,Male,35,69419,68,Healthcare,9,1
1857,Female,78,70689,54,Artist,1,4
1858,Male,64,55011,53,Artist,1,7
1859,Female,98,87955,79,Engineer,0,2
1860,Male,66,153660,24,Healthcare,0,5
1861,Male,32,104494,28,Healthcare,6,4
1862,Male,22,184443,44,Executive,3,7
1863,Female,17,150778,35,Entertainment,1,7
1864,Female,22,88729,81,Engineer,1,1
1865,Male,9,151902,18,Artist,0,2
1866,Male,24,51604,4,Artist,0,2
1867,Female,8,157316,75,Artist,9,3
1868,Female,52,125508,15,Artist,1,6
1869,Male,62,186157,54,Healthcare,1,1
1870,Female,37,169381,45,Entertainment,0,4
1871,Male,68,110195,47,Homemaker,9,2
1872,Female,63,81199,80,Entertainment,1,2
1873,Female,15,58459,67,Executive,0,6
1874,Female,44,173682,89,Artist,12,6
1875,Male,18,162983,16,Entertainment,0,6
1876,Male,30,94480,1,Executive,0,4
1877,Female,69,168710,80,Doctor,1,4
1878,Male,16,150193,83,Engineer,2,2
1879,Female,71,91823,74,Artist,1,4
1880,Female,24,173091,24,Entertainment,6,2
1881,Male,57,102692,94,Healthcare,0,2
1882,Male,97,156812,77,Healthcare,0,6
1883,Male,68,51468,48,Artist,0,3
1884,Female,11,114071,37,Healthcare,0,2
1885,Female,63,155638,81,,1,4
1886,Male,68,129971,61,Artist,8,3
1887,Female,69,104160,77,Engineer,4,4
1888,Female,77,124995,66,Healthcare,0,1
1889,Female,73,180437,50,Entertainment,1,5
1890,Female,19,134644,96,Executive,1,2
1891,Female,1,130089,67,Artist,0,5
1892,Male,71,149318,27,Artist,4,1
1893,Male,6,125591,79,Healthcare,8,6
1894,Female,68,173047,17,Healthcare,0,3
1895,Female,39,61298,91,Artist,0,5
1896,Male,75,132993,55,Entertainment,8,2
1897,Female,65,72313,36,Lawyer,1,5
1898,Female,30,84885,9,Entertainment,6,5
1899,Male,46,126228,95,Marketing,8,2
1900,Male,40,51199,29,Executive,7,7
1901,Female,40,54631,70,Artist,0,6
1902,Female,20,131810,16,Healthcare,5,7
1903,Male,88,138482,59,Marketing,8,4
1904,Male,85,74081,87,Healthcare,4,3
1905,Male,94,112426,54,Engineer,9,6
1906,Female,52,164038,53,,5,4
1907,Female,68,53552,97,Marketing,7,6
1908,Male,15,142147,78,Artist,8,4
1909,Male,4,180324,41,Artist,9,2
1910,Male,59,149067,78,Doctor,9,7
1911,Male,32,184408,38,Entertainment,6,7
1912,Female,8,59116,45,Artist,10,6
1913,Female,92,174786,94,Executive,4,3
1914,Male,9,71076,2,Artist,8,1
1915,Female,41,56837,4,Healthcare,8,4
1916,Female,18,134752,47,Engineer,6,5
1917,Female,78,112887,80,Entertainment,9,6
1918,Female,0,73128,74,Artist,7,5
1919,Female,11,152765,17,Healthcare,8,1
1920,Female,36,140637,19,Executive,8,7
1921,Male,46,137973,50,Healthcare,7,7
1922,Female,95,126791,34,Artist,6,4
1923,Female,97,75125,89,Executive,8,3
1924,Male,2,101718,11,Executive,8,3
1925,Female,94,69654,30,Homemaker,4,4
1926,Female,0,105935,46,Doctor,4,5
1927,Male,3,74607,69,Healthcare,6,1
1928,Male,77,151985,29,Healthcare,4,7
1929,Male,70,76892,64,Executive,5,2
1930,Male,58,87602,25,Executive,5,3
1931,Male,72,182317,46,Healthcare,8,6
1932,Male,90,158280,92,Executive,6,7
1933,Female,23,59905,79,,7,5
1934,Female,87,128153,42,Artist,7,6
1935,Male,64,142612,58,Doctor,4,6
1936,Female,15,180163,9,Doctor,10,7
1937,Female,14,68009,17,Artist,9,3
1938,Male,54,166183,65,Artist,7,6
1939,Male,76,132537,44,Doctor,5,3
1940,Female,76,146308,49,Artist,5,1
1941,Female,52,63454,38,Artist,5,5
1942,Male,96,110519,6,Artist,9,4
1943,Female,55,66728,50,Healthcare,10,5
1944,Female,54,170638,64,Artist,4,5
1945,Male,19,129635,100,Artist,6,4
1946,Male,29,133587,74,Marketing,5,3
1947,Male,96,126225,47,Engineer,7,4
1948,Female,20,148776,21,Artist,8,5
1949,Female,91,142602,64,Lawyer,7,6
1950,Male,37,102413,38,Healthcare,5,5
1951,Male,42,68765,69,Entertainment,4,1
1952,Male,1,57522,75,Artist,10,5
1953,Female,58,149237,80,Entertainment,8,6
1954,Female,42,184844,24,Entertainment,6,1
1955,Female,48,131656,45,Lawyer,9,6
1956,Female,11,181026,39,Marketing,6,2
1957,Male,59,101698,87,Artist,9,3
1958,Female,45,152560,32,Entertainment,9,2
1959,Male,73,142502,97,Doctor,5,1
1960,Female,85,155432,21,Engineer,4,6
1961,Female,70,108544,49,Entertainment,4,5
1962,Female,52,106530,46,Engineer,7,2
1963,Male,70,124359,51,Homemaker,7,7
1964,Female,88,146970,90,Artist,7,6
1965,Male,61,182176,96,Artist,9,5
1966,Female,46,114435,34,Artist,8,3
1967,Male,65,134213,32,Homemaker,8,4
1968,Female,84,115580,73,Entertainment,8,5
1969,Female,76,124034,88,Executive,10,2
1970,Male,31,67894,42,Doctor,9,1
1971,Male,55,107099,89,Executive,4,6
1972,Male,45,140263,88,Entertainment,10,5
1973,Male,98,104249,12,Engineer,5,2
1974,Male,40,168821,36,Executive,4,5
1975,Female,14,153145,59,Healthcare,8,6
1976,Female,41,128960,43,Executive,9,4
1977,Male,60,127438,82,Engineer,7,2
1978,Male,60,125968,100,Lawyer,8,2
1979,Male,84,104589,85,Artist,10,2
1980,Male,0,165321,93,Doctor,8,1
1981,Female,10,86925,76,Artist,7,2
1982,Female,62,149797,19,Artist,5,6
1983,Male,33,137094,68,Lawyer,4,1
1984,Female,52,55395,41,Marketing,10,1
1985,Female,2,153622,51,Lawyer,6,6
1986,Male,27,74050,44,Entertainment,8,1
1987,Female,4,68094,61,Doctor,4,7
1988,Male,63,59244,80,Artist,7,1
1989,Female,54,118944,77,Artist,4,4
1990,Female,47,75293,55,Doctor,6,7
1991,Female,30,166983,69,Artist,7,3
1992,Female,97,129444,96,Entertainment,5,6
1993,Male,94,181183,24,Marketing,9,3
1994,Female,64,175254,100,Artist,9,5
1995,Female,19,54121,89,Engineer,6,3
1996,Female,71,184387,40,Artist,8,7
1997,Female,91,73158,32,Doctor,7,7
1998,Male,87,90961,14,Healthcare,9,2
1999,Male,77,182109,4,Executive,7,2
2000,Male,90,110610,52,Entertainment,5,2
